visit_id,member_id,cinema_id,film_id,visit_date
7664,497,9,22,2024-10-10
7665,239,12,13,2023-11-18
7666,1425,2,39,2024-04-08
7667,1314,8,37,2023-08-14
7668,996,13,13,2024-11-18
7669,1534,19,17,2024-08-12
7670,374,14,20,2025-06-03
7671,590,7,10,2024-03-14
7672,838,14,5,2025-05-10
7673,1674,5,19,2025-05-16
7674,1806,1,40,2023-12-16
7675,1943,7,28,2024-06-29
7676,632,12,3,2024-07-07
7677,703,8,18,2023-10-25
7678,1371,20,11,2024-09-10
7679,967,14,30,2025-06-08
7680,1070,8,42,2023-07-11
7681,389,3,17,2024-09-14
7682,1062,5,28,2024-01-23
7683,657,3,11,2024-07-17
7684,190,10,43,2025-07-04
7685,1284,7,48,2025-05-16
7686,1245,18,5,2024-02-02
7687,1837,14,44,2024-05-28
7688,807,8,49,2024-09-02
7689,204,9,18,2024-10-01
7690,390,4,6,2023-10-31
7691,530,2,25,2025-03-17
7692,424,2,5,2025-02-26
7693,1832,13,1,2023-09-13
7694,1556,9,29,2024-06-06
7695,549,18,29,2023-07-10
7696,436,2,4,2025-02-10
7697,391,8,29,2024-09-19
7698,629,13,36,2023-07-11
7699,729,3,21,2024-02-22
7700,804,18,6,2024-12-03
7701,59,17,40,2025-04-02
7702,508,6,48,2023-11-05
7703,1367,12,50,2024-04-09
7704,661,4,5,2024-09-27
7705,948,8,47,2024-06-06
7706,1686,6,15,2023-11-12
7707,1296,16,11,2025-04-10
7708,1449,1,1,2025-05-28
7709,1223,10,34,2025-04-05
7710,31,10,3,2025-06-12
7711,1860,1,14,2024-08-27
7712,1280,3,22,2023-09-13
7713,1117,18,12,2025-01-23
7714,284,2,1,2025-05-01
7715,1232,13,25,2024-12-08
7716,814,9,40,2024-04-04
7717,79,10,14,2023-08-22
7718,1395,20,23,2024-08-16
7719,1364,3,22,2023-07-24
7720,1820,20,19,2023-12-20
7721,715,15,30,2024-09-06
7722,237,5,4,2025-05-29
7723,1462,17,45,2024-02-28
7724,655,2,48,2023-08-09
7725,1498,15,16,2025-05-28
7726,110,9,35,2024-02-12
7727,1074,4,43,2023-08-19
7728,1763,13,46,2025-06-15
7729,1097,2,35,2024-06-17
7730,1001,16,11,2023-11-14
7731,1748,9,19,2023-08-24
7732,572,13,30,2024-08-08
7733,1207,16,4,2024-10-06
7734,277,20,20,2024-06-24
7735,582,3,6,2023-09-28
7736,497,2,48,2024-11-20
7737,153,8,42,2024-02-21
7738,646,2,19,2024-01-16
7739,1765,17,9,2024-06-29
7740,1200,17,42,2025-02-17
7741,1678,3,36,2024-09-25
7742,123,4,42,2023-09-06
7743,53,13,26,2024-06-14
7744,95,15,44,2024-01-18
7745,1243,12,15,2024-12-18
7746,492,20,41,2025-01-27
7747,323,14,33,2024-12-29
7748,1463,12,22,2024-09-03
7749,728,17,20,2025-06-05
7750,1554,16,9,2024-10-23
7751,687,12,32,2025-02-13
7752,12,1,7,2024-10-23
7753,1867,18,49,2025-02-22
7754,1875,3,47,2024-01-31
7755,1615,17,39,2023-07-28
7756,1973,9,39,2025-06-08
7757,1395,5,7,2024-05-28
7758,1625,2,48,2023-07-11
7759,547,19,17,2025-03-30
7760,1624,2,34,2023-09-14
7761,1763,15,46,2024-11-04
7762,1602,14,25,2025-02-17
7763,104,15,17,2024-07-14
7764,1044,1,48,2024-09-01
7765,765,19,44,2025-03-28
7766,974,4,39,2024-01-25
7767,1562,9,1,2023-10-20
7768,1806,19,12,2023-09-25
7769,543,13,18,2023-12-09
7770,1090,9,6,2023-12-14
7771,1054,17,37,2025-02-03
7772,1840,2,17,2023-08-29
7773,959,1,5,2024-12-29
7774,740,19,50,2023-09-06
7775,1878,3,32,2024-03-07
7776,1461,12,34,2023-11-29
7777,1215,9,43,2024-06-20
7778,1234,6,11,2023-10-28
7779,944,17,22,2025-04-14
7780,1768,18,26,2024-11-14
7781,694,5,24,2024-11-03
7782,252,12,11,2024-09-11
7783,804,19,3,2025-03-15
7784,1490,14,24,2025-05-10
7785,198,18,9,2025-06-27
7786,593,10,5,2024-04-05
7787,511,15,15,2023-10-25
7788,1606,8,9,2024-07-22
7789,882,8,49,2025-06-13
7790,259,20,16,2025-06-30
7791,1525,13,11,2025-06-23
7792,1677,13,7,2023-08-31
7793,1838,18,27,2023-07-22
7794,408,1,15,2023-12-31
7795,1680,1,8,2025-04-14
7796,782,15,2,2024-03-27
7797,524,8,25,2024-12-04
7798,934,19,28,2024-10-15
7799,350,4,6,2025-01-08
7800,1695,16,12,2024-08-08
7801,669,4,34,2025-04-14
7802,1488,2,38,2025-05-24
7803,918,13,48,2024-04-13
7804,708,18,50,2025-07-02
7805,1539,15,9,2025-04-30
7806,272,4,31,2024-04-01
7807,1308,6,47,2025-01-12
7808,664,15,1,2024-10-16
7809,284,12,29,2024-10-11
7810,125,17,27,2025-05-20
7811,356,8,31,2023-10-16
7812,1595,15,46,2023-12-30
7813,1622,2,41,2024-08-24
7814,638,11,41,2024-04-03
7815,766,2,50,2024-08-15
7816,1948,17,38,2025-01-05
7817,354,12,11,2023-09-11
7818,1399,11,35,2024-10-23
7819,377,9,36,2024-11-04
7820,971,17,4,2023-10-18
7821,906,19,43,2024-03-01
7822,75,1,33,2024-04-15
7823,822,5,17,2025-04-21
7824,1905,2,43,2025-01-26
7825,1038,5,3,2024-05-29
7826,501,12,13,2023-11-23
7827,1174,20,11,2025-03-06
7828,649,20,36,2023-07-28
7829,1263,19,45,2023-12-21
7830,761,6,9,2025-04-09
7831,1511,8,33,2024-01-20
7832,877,5,5,2024-08-04
7833,1536,9,26,2024-04-16
7834,1167,12,48,2023-08-04
7835,1612,12,23,2024-03-18
7836,1065,7,15,2024-07-17
7837,662,8,9,2024-04-29
7838,576,1,30,2025-03-23
7839,917,8,17,2025-04-23
7840,1353,15,2,2024-06-18
7841,14,3,15,2023-11-14
7842,490,13,12,2025-05-09
7843,336,8,21,2024-02-02
7844,1584,2,2,2025-01-28
7845,1636,9,13,2025-03-27
7846,823,1,37,2024-10-27
7847,550,17,45,2024-04-02
7848,105,9,41,2025-05-15
7849,1192,18,45,2023-07-23
7850,594,6,1,2024-02-26
7851,620,14,23,2024-01-31
7852,1025,20,21,2025-02-23
7853,1799,4,7,2024-10-02
7854,1959,14,32,2024-05-21
7855,975,6,42,2024-06-29
7856,1168,3,39,2024-06-28
7857,1610,17,49,2024-01-09
7858,1137,9,48,2024-09-11
7859,1598,14,6,2024-08-20
7860,1366,11,9,2025-01-11
7861,785,19,21,2024-02-13
7862,1383,20,49,2025-03-08
7863,1097,4,24,2024-01-31
7864,1940,11,13,2025-06-22
7865,1488,17,13,2024-06-17
7866,44,7,13,2025-05-30
7867,1581,20,41,2024-07-28
7868,1913,15,7,2023-09-06
7869,933,9,25,2024-07-30
7870,229,13,25,2023-11-29
7871,785,8,28,2023-10-20
7872,673,4,31,2024-04-19
7873,537,12,36,2024-10-12
7874,765,16,39,2024-05-15
7875,1319,14,6,2025-01-04
7876,1505,3,40,2023-09-15
7877,61,20,12,2024-07-07
7878,1677,14,17,2023-12-08
7879,1521,12,11,2023-11-14
7880,15,9,22,2024-09-14
7881,481,15,22,2023-10-20
7882,1161,5,32,2024-05-06
7883,1432,18,14,2024-09-06
7884,1775,14,47,2025-03-15
7885,1350,2,18,2025-01-08
7886,1831,12,24,2024-12-08
7887,1312,20,9,2024-04-12
7888,110,19,3,2024-12-06
7889,725,6,16,2024-04-23
7890,1062,1,13,2024-02-22
7891,1230,18,2,2023-11-20
7892,333,7,18,2024-12-15
7893,1639,13,2,2024-09-06
7894,1269,11,34,2025-04-17
7895,1052,18,6,2023-08-26
7896,1024,7,11,2024-11-02
7897,1023,15,43,2025-04-04
7898,913,11,13,2025-01-08
7899,1487,14,15,2025-03-31
7900,1313,6,22,2024-02-01
7901,1282,4,25,2024-08-23
7902,640,1,17,2023-09-21
7903,1733,11,42,2023-07-26
7904,409,16,10,2024-05-01
7905,787,18,28,2024-12-06
7906,15,5,49,2024-04-12
7907,843,7,2,2024-05-28
7908,1769,13,13,2023-09-19
7909,1275,3,8,2023-10-31
7910,398,14,33,2024-10-01
7911,501,8,34,2023-10-26
7912,1621,2,48,2024-04-09
7913,285,8,24,2024-02-05
7914,263,1,47,2024-12-30
7915,1807,2,38,2024-04-22
7916,1397,10,43,2024-05-20
7917,1622,5,42,2024-03-12
7918,1732,5,34,2024-09-22
7919,1802,20,39,2023-10-20
7920,1155,15,22,2024-11-12
7921,1478,1,3,2024-05-20
7922,1906,12,30,2024-04-22
7923,76,3,13,2025-05-30
7924,1787,3,32,2024-11-22
7925,804,13,50,2023-11-18
7926,390,6,43,2024-01-11
7927,699,13,1,2025-06-13
7928,1685,8,24,2024-01-07
7929,1169,8,30,2025-07-02
7930,600,11,41,2024-12-19
7931,1972,12,16,2024-12-29
7932,373,3,20,2023-08-29
7933,618,20,19,2023-11-10
7934,1271,4,40,2023-10-27
7935,1278,9,11,2024-11-03
7936,444,17,33,2023-09-19
7937,716,5,39,2024-12-30
7938,514,1,45,2023-12-16
7939,1985,3,10,2025-01-01
7940,1180,7,28,2023-12-04
7941,632,12,33,2024-02-22
7942,197,19,14,2024-02-16
7943,1320,20,31,2024-06-26
7944,1456,8,7,2023-08-15
7945,1347,11,42,2025-02-13
7946,938,18,5,2023-07-22
7947,1804,14,30,2023-12-28
7948,547,3,43,2023-12-10
7949,862,16,31,2023-07-27
7950,378,13,3,2024-01-11
7951,1484,9,19,2025-06-26
7952,1639,19,24,2025-03-07
7953,310,1,49,2024-09-21
7954,774,11,23,2025-02-22
7955,1969,5,26,2024-05-29
7956,1731,9,9,2024-07-03
7957,1535,6,5,2023-11-25
7958,1196,3,13,2025-04-17
7959,1459,6,13,2025-03-05
7960,336,11,36,2024-11-26
7961,614,16,6,2025-06-29
7962,1651,14,37,2023-08-02
7963,1105,14,37,2023-10-24
7964,1296,1,32,2023-07-10
7965,1299,1,20,2023-09-24
7966,1038,8,8,2025-04-28
7967,123,11,7,2023-10-08
7968,652,9,38,2024-02-16
7969,872,9,13,2025-03-01
7970,993,2,31,2024-04-11
7971,1101,7,46,2024-12-13
7972,1616,20,17,2025-03-29
7973,607,1,39,2024-01-17
7974,563,6,26,2024-04-30
7975,398,9,14,2023-09-27
7976,211,7,35,2024-03-29
7977,516,11,30,2024-02-26
7978,1129,10,36,2024-03-09
7979,843,14,7,2024-05-07
7980,1519,16,9,2025-02-02
7981,206,18,29,2023-12-21
7982,1517,19,7,2024-11-17
7983,806,16,38,2023-07-30
7984,1745,6,37,2025-02-05
7985,1865,2,13,2024-07-17
7986,1461,2,45,2024-07-20
7987,1648,3,9,2025-05-12
7988,704,16,20,2024-10-11
7989,1491,16,22,2025-04-06
7990,889,7,21,2024-09-29
7991,1018,2,42,2024-01-07
7992,739,6,27,2024-12-12
7993,669,20,49,2023-11-28
7994,285,8,15,2024-04-02
7995,1461,2,44,2024-12-24
7996,923,14,8,2023-12-10
7997,1366,8,36,2025-01-14
7998,403,20,31,2024-03-23
7999,14,12,8,2023-12-04
8000,1552,9,39,2024-04-28
8001,1282,19,26,2024-11-21
8002,190,6,21,2023-10-11
8003,435,3,15,2023-11-10
8004,1713,15,48,2025-03-23
8005,1470,1,10,2025-06-22
8006,1402,15,38,2024-08-01
8007,1527,12,11,2024-05-03
8008,634,14,35,2025-03-25
8009,602,3,35,2025-02-05
8010,267,16,19,2024-08-07
8011,861,5,39,2024-01-12
8012,1639,16,31,2024-07-13
8013,1902,9,7,2024-04-02
8014,132,14,35,2024-07-14
8015,457,19,25,2024-07-26
8016,1763,16,15,2025-04-20
8017,1179,3,45,2024-07-21
8018,1365,6,7,2023-10-17
8019,221,12,50,2024-04-16
8020,754,19,11,2025-01-24
8021,1991,7,44,2024-04-19
8022,1229,10,26,2025-02-10
8023,245,9,24,2025-05-04
8024,175,7,21,2024-10-15
8025,1300,5,48,2024-11-19
8026,120,2,46,2025-06-27
8027,1088,14,30,2024-02-27
8028,261,5,33,2024-03-14
8029,1237,15,45,2023-09-17
8030,638,2,50,2023-07-21
8031,808,7,5,2025-02-04
8032,835,2,43,2023-08-22
8033,1388,4,35,2023-12-11
8034,1568,1,6,2023-11-15
8035,1914,2,24,2024-03-16
8036,1506,10,33,2025-04-05
8037,1718,7,42,2025-02-05
8038,37,6,6,2023-10-03
8039,285,8,49,2024-04-23
8040,1319,3,40,2023-09-22
8041,54,16,7,2023-12-19
8042,624,16,3,2025-02-06
8043,501,8,21,2024-12-31
8044,1833,5,43,2024-02-02
8045,1332,15,9,2024-03-19
8046,1378,17,30,2025-03-30
8047,954,12,37,2023-07-31
8048,134,20,49,2024-06-26
8049,620,10,41,2025-06-21
8050,181,7,42,2024-11-05
8051,1865,16,28,2023-10-31
8052,724,18,24,2024-09-16
8053,48,2,15,2025-01-01
8054,1994,17,5,2024-04-02
8055,1731,7,45,2024-08-13
8056,1151,13,34,2024-03-07
8057,1354,18,15,2024-05-14
8058,1357,2,7,2025-05-23
8059,171,7,11,2024-11-22
8060,941,9,40,2025-03-21
8061,203,8,2,2023-11-20
8062,347,14,46,2024-11-07
8063,868,4,24,2024-07-29
8064,527,17,45,2024-12-14
8065,778,8,2,2025-07-04
8066,1198,20,5,2024-07-10
8067,161,18,32,2024-01-05
8068,443,15,22,2024-02-15
8069,175,1,34,2024-02-02
8070,943,14,42,2023-07-12
8071,1110,14,12,2025-06-28
8072,1239,12,6,2025-05-16
8073,1475,20,33,2024-06-10
8074,356,13,33,2025-03-13
8075,417,10,31,2024-10-16
8076,3,10,16,2024-05-24
8077,468,4,18,2023-09-20
8078,736,15,35,2023-09-06
8079,1046,14,39,2023-12-11
8080,48,1,5,2024-07-25
8081,1819,17,17,2024-07-23
8082,37,2,50,2024-06-18
8083,1868,8,46,2024-06-20
8084,674,6,22,2024-09-20
8085,1794,10,41,2024-08-20
8086,146,5,45,2024-06-16
8087,1671,7,19,2023-08-23
8088,324,12,18,2025-03-19
8089,1590,1,2,2025-05-10
8090,1808,11,30,2023-12-26
8091,1993,5,13,2024-10-14
8092,412,2,50,2025-05-09
8093,697,7,34,2023-07-25
8094,226,6,19,2024-07-26
8095,681,15,4,2023-12-05
8096,1474,5,49,2025-05-10
8097,1335,2,35,2024-12-14
8098,337,10,23,2023-11-01
8099,1131,16,38,2024-07-19
8100,819,16,11,2023-10-19
8101,1783,1,30,2023-07-30
8102,1813,1,6,2023-12-12
8103,465,4,50,2024-02-14
8104,114,2,25,2024-03-15
8105,618,18,43,2024-04-03
8106,1988,6,37,2024-03-18
8107,1373,7,2,2025-01-22
8108,1252,6,38,2023-12-17
8109,888,16,43,2024-04-29
8110,9,7,43,2023-09-04
8111,25,10,30,2023-10-09
8112,76,13,22,2025-04-16
8113,1461,4,13,2024-06-27
8114,1828,20,2,2024-08-10
8115,1341,6,37,2024-03-11
8116,1691,15,7,2025-06-16
8117,1753,12,3,2025-01-13
8118,1674,14,9,2025-06-11
8119,858,3,20,2024-02-01
8120,1350,2,25,2024-08-03
8121,183,1,14,2025-03-18
8122,1861,15,2,2025-04-04
8123,179,7,37,2025-04-14
8124,659,1,39,2023-12-06
8125,878,3,14,2024-05-04
8126,1535,11,22,2025-04-15
8127,1339,1,25,2025-05-23
8128,879,14,48,2025-02-28
8129,1375,8,31,2024-11-04
8130,1134,3,9,2024-10-25
8131,915,19,24,2024-05-29
8132,1174,19,29,2024-02-27
8133,886,8,36,2025-03-11
8134,434,15,8,2025-03-18
8135,743,5,5,2024-08-25
8136,232,6,4,2023-12-21
8137,1853,3,48,2023-11-14
8138,1646,8,50,2024-08-28
8139,1438,9,12,2025-05-07
8140,787,7,21,2024-01-09
8141,147,3,28,2023-08-16
8142,688,6,49,2023-12-10
8143,1274,1,39,2025-02-16
8144,686,8,4,2024-03-15
8145,925,7,35,2023-12-04
8146,913,13,45,2024-01-22
8147,1409,11,26,2024-08-03
8148,1576,10,25,2023-09-10
8149,1162,15,26,2024-06-19
8150,554,7,48,2025-01-19
8151,1857,15,30,2024-04-12
8152,1818,15,32,2024-03-18
8153,775,4,3,2023-08-31
8154,790,14,20,2023-12-16
8155,1720,20,46,2025-01-29
8156,1143,8,48,2025-07-04
8157,709,1,19,2025-03-23
8158,164,18,34,2023-10-06
8159,670,16,13,2025-04-07
8160,496,8,33,2025-04-20
8161,1915,5,45,2024-10-20
8162,543,10,29,2025-02-13
8163,1118,9,45,2025-04-26
8164,444,12,30,2024-12-01
8165,1969,17,27,2023-11-07
8166,1979,1,18,2024-04-12
8167,1912,20,31,2023-09-12
8168,218,3,24,2024-03-03
8169,1752,4,36,2024-09-25
8170,373,20,3,2024-07-28
8171,870,15,33,2024-08-01
8172,1624,4,30,2024-08-27
8173,916,10,39,2024-05-07
8174,176,20,5,2024-11-11
8175,1642,19,29,2025-03-27
8176,1627,4,41,2025-06-11
8177,308,4,2,2024-04-16
8178,917,20,6,2024-07-03
8179,1238,19,4,2023-09-17
8180,1359,13,15,2023-08-30
8181,1833,2,39,2024-03-16
8182,1834,9,14,2024-06-11
8183,643,11,15,2024-08-08
8184,130,7,37,2024-01-12
8185,176,15,29,2024-11-28
8186,1481,12,9,2023-11-11
8187,271,14,34,2025-02-06
8188,349,4,13,2023-12-27
8189,248,20,41,2025-03-14
8190,1018,3,3,2024-09-26
8191,1541,19,50,2024-09-27
8192,1429,12,41,2025-06-15
8193,434,4,10,2025-03-21
8194,291,1,25,2024-10-29
8195,1931,16,47,2025-05-22
8196,350,15,1,2023-08-23
8197,712,9,26,2023-09-23
8198,523,1,32,2024-04-06
8199,822,17,37,2025-05-09
8200,792,12,6,2023-07-28
8201,1654,18,15,2025-04-29
8202,421,10,3,2025-04-04
8203,1387,13,11,2025-02-08
8204,271,11,35,2024-05-02
8205,1199,6,31,2024-07-17
8206,16,17,27,2024-02-17
8207,570,1,36,2023-12-27
8208,1927,20,49,2025-06-24
8209,725,16,23,2024-03-30
8210,443,20,40,2024-01-22
8211,851,1,46,2023-10-11
8212,1874,15,4,2025-05-06
8213,645,16,16,2025-04-30
8214,349,15,30,2025-01-07
8215,472,15,25,2024-06-14
8216,1277,19,45,2025-02-05
8217,369,3,4,2025-05-19
8218,200,5,28,2024-03-25
8219,1563,10,39,2025-04-21
8220,1495,4,46,2025-03-08
8221,213,17,45,2024-11-02
8222,205,15,50,2023-08-23
8223,675,10,10,2025-01-02
8224,183,3,13,2025-02-02
8225,1842,12,6,2023-08-02
8226,1312,5,19,2023-08-18
8227,151,16,21,2024-06-28
8228,1803,1,43,2024-11-26
8229,1538,5,41,2023-10-11
8230,1475,7,17,2023-07-08
8231,1909,2,46,2023-10-26
8232,364,13,42,2024-01-01
8233,918,18,44,2023-09-17
8234,1323,9,20,2024-12-12
8235,1743,17,4,2024-09-17
8236,1595,13,34,2025-04-04
8237,526,6,23,2024-01-04
8238,74,7,48,2024-05-04
8239,1280,11,42,2025-02-13
8240,804,3,44,2023-11-28
8241,1825,14,25,2023-10-23
8242,522,3,3,2024-08-22
8243,1438,8,9,2023-11-04
8244,1770,19,20,2024-04-03
8245,611,7,19,2023-10-04
8246,376,4,8,2023-11-19
8247,121,7,28,2024-10-11
8248,583,5,33,2024-10-30
8249,1578,12,40,2024-05-08
8250,993,6,6,2025-01-19
8251,1479,7,2,2023-10-24
8252,1400,17,38,2023-12-29
8253,1235,4,9,2025-05-29
8254,57,11,14,2025-06-20
8255,1435,7,40,2024-06-27
8256,1411,8,5,2023-11-08
8257,705,5,24,2025-03-09
8258,850,12,49,2023-08-16
8259,830,13,37,2023-12-20
8260,1327,6,5,2024-08-22
8261,1736,3,26,2023-07-20
8262,1113,18,49,2024-03-19
8263,1390,2,3,2024-12-13
8264,1128,10,35,2024-10-14
8265,1118,20,41,2023-10-06
8266,217,19,26,2023-10-13
8267,1011,7,33,2024-02-06
8268,1163,11,13,2024-04-13
8269,1054,1,25,2024-05-21
8270,60,13,39,2025-01-16
8271,836,15,9,2024-04-15
8272,291,19,24,2024-09-01
8273,743,20,20,2024-01-06
8274,1138,8,49,2024-01-23
8275,1306,8,5,2024-07-26
8276,168,6,36,2024-12-30
8277,578,10,17,2025-01-22
8278,70,9,43,2025-02-13
8279,1392,9,36,2023-07-31
8280,212,2,18,2025-05-05
8281,1573,17,37,2024-07-10
8282,290,9,34,2023-09-10
8283,1589,3,37,2024-11-27
8284,493,3,50,2023-09-28
8285,614,11,50,2024-05-09
8286,120,19,12,2024-05-16
8287,147,1,50,2024-02-07
8288,1065,3,22,2023-12-08
8289,1563,15,38,2024-07-23
8290,1348,3,47,2024-03-27
8291,1043,7,25,2024-10-30
8292,1681,13,29,2025-03-09
8293,26,2,4,2024-07-10
8294,644,9,44,2024-01-21
8295,364,13,14,2025-05-06
8296,1913,10,11,2024-02-22
8297,294,4,21,2023-08-27
8298,1709,17,10,2024-08-27
8299,1328,2,27,2023-12-01
8300,995,11,40,2023-12-23
8301,1315,5,34,2024-08-07
8302,483,1,1,2024-01-16
8303,1692,7,8,2025-05-23
8304,1756,16,6,2025-03-22
8305,1870,4,16,2024-04-16
8306,919,19,21,2023-10-25
8307,613,11,32,2024-01-08
8308,847,10,4,2024-02-23
8309,840,2,16,2023-07-27
8310,291,20,10,2023-10-26
8311,820,1,50,2023-08-19
8312,1616,12,40,2024-05-20
8313,1397,4,38,2025-03-15
8314,42,7,8,2023-12-23
8315,650,7,3,2024-11-28
8316,1045,12,10,2024-11-04
8317,860,14,3,2025-02-18
8318,743,8,30,2024-07-29
8319,625,8,50,2025-01-29
8320,592,13,32,2024-02-14
8321,1098,7,9,2024-04-05
8322,916,11,40,2023-11-16
8323,897,19,15,2024-12-30
8324,1209,17,37,2024-10-27
8325,1761,4,20,2024-01-12
8326,137,5,23,2024-02-23
8327,518,14,35,2023-10-28
8328,1291,14,50,2024-09-01
8329,1741,9,2,2025-07-01
8330,128,13,32,2024-12-20
8331,1435,3,36,2023-10-31
8332,1486,15,31,2025-02-13
8333,100,10,21,2024-05-11
8334,244,20,7,2025-01-27
8335,1740,20,49,2024-09-06
8336,867,20,33,2024-08-19
8337,63,5,6,2025-04-25
8338,1005,13,40,2024-04-12
8339,1038,13,10,2025-05-10
8340,422,11,7,2023-07-28
8341,251,13,35,2024-10-07
8342,1758,10,7,2023-11-14
8343,133,15,30,2024-01-07
8344,1592,10,25,2023-12-23
8345,931,9,43,2024-05-17
8346,1907,14,17,2023-12-29
8347,1831,11,26,2025-03-16
8348,571,6,37,2023-07-21
8349,1467,14,42,2025-06-14
8350,1150,7,50,2023-07-21
8351,91,13,6,2024-05-07
8352,1871,16,30,2024-11-30
8353,1903,6,48,2025-02-23
8354,1551,19,29,2025-05-06
8355,1119,1,4,2024-11-01
8356,738,3,17,2023-12-29
8357,1032,9,45,2024-11-09
8358,741,3,41,2025-03-04
8359,1719,15,32,2024-07-04
8360,852,9,8,2023-07-29
8361,608,14,12,2025-04-05
8362,560,19,30,2023-09-14
8363,1044,11,13,2024-05-08
8364,977,7,2,2023-11-18
8365,1708,13,49,2024-12-03
8366,188,8,8,2023-10-03
8367,1595,20,50,2024-10-18
8368,408,11,50,2023-11-21
8369,1835,1,11,2024-01-06
8370,1957,19,38,2025-02-14
8371,1087,16,16,2024-07-04
8372,1628,20,16,2024-04-12
8373,190,18,48,2023-07-26
8374,1494,17,37,2024-08-15
8375,806,16,27,2024-04-18
8376,1747,3,26,2024-05-30
8377,1750,4,49,2024-09-10
8378,1784,7,20,2023-12-02
8379,798,4,36,2024-04-12
8380,287,7,36,2024-07-24
8381,1703,18,28,2024-04-19
8382,188,13,35,2023-11-02
8383,1248,4,40,2025-04-25
8384,1413,20,10,2025-06-20
8385,273,15,8,2024-07-02
8386,1262,15,42,2024-12-31
8387,33,4,35,2024-11-16
8388,485,7,36,2024-03-22
8389,1504,18,37,2024-08-16
8390,403,5,11,2024-12-18
8391,1222,1,24,2023-11-12
8392,25,11,46,2024-09-16
8393,519,3,1,2023-10-07
8394,817,18,5,2024-08-19
8395,1830,9,25,2025-01-30
8396,1646,5,48,2024-03-01
8397,1717,6,38,2023-12-06
8398,1507,5,26,2024-02-06
8399,576,13,34,2024-08-22
8400,996,20,35,2024-04-24
8401,950,12,13,2023-11-04
8402,278,11,27,2023-11-19
8403,1406,3,36,2024-11-25
8404,1431,9,42,2025-01-09
8405,1128,18,10,2023-07-08
8406,1724,18,36,2024-10-12
8407,369,5,24,2025-04-11
8408,478,12,21,2023-10-16
8409,1583,8,34,2023-11-01
8410,1905,14,13,2024-07-09
8411,909,1,17,2023-12-11
8412,407,14,24,2023-10-08
8413,985,17,4,2024-08-05
8414,484,2,36,2024-12-23
8415,1742,16,41,2023-10-26
8416,831,19,30,2024-01-28
8417,806,11,42,2025-01-26
8418,751,13,3,2024-10-02
8419,1281,9,1,2023-07-24
8420,22,17,30,2025-04-11
8421,942,8,35,2025-04-01
8422,1872,2,49,2024-04-23
8423,20,5,42,2023-09-15
8424,1053,9,4,2025-03-24
8425,693,3,33,2025-02-22
8426,1222,7,35,2025-02-14
8427,1675,7,23,2024-02-27
8428,1844,9,12,2024-03-21
8429,1305,7,46,2025-02-20
8430,488,8,38,2023-11-25
8431,1826,15,36,2025-01-12
8432,1351,7,19,2023-08-09
8433,495,18,1,2024-02-17
8434,384,11,22,2024-11-19
8435,1098,3,27,2025-06-21
8436,616,2,39,2024-02-14
8437,960,19,6,2024-08-21
8438,1681,8,14,2023-07-15
8439,1203,7,12,2024-12-09
8440,395,17,41,2025-03-31
8441,469,12,42,2024-09-13
8442,1719,3,16,2023-12-24
8443,753,1,26,2025-06-23
8444,610,4,31,2024-02-19
8445,1992,16,28,2024-11-17
8446,1218,3,29,2023-08-23
8447,1942,12,12,2024-08-12
8448,509,19,20,2025-06-12
8449,369,3,11,2025-06-22
8450,749,16,33,2024-09-16
8451,1450,10,6,2024-06-20
8452,985,10,22,2023-11-21
8453,1299,7,49,2025-05-24
8454,931,5,43,2024-01-10
8455,1032,6,13,2023-12-14
8456,631,14,43,2024-02-18
8457,1298,14,21,2023-10-28
8458,1038,2,21,2024-05-09
8459,944,11,12,2025-05-31
8460,510,4,42,2024-02-23
8461,725,2,35,2025-06-05
8462,1746,9,6,2024-02-22
8463,1759,19,33,2025-04-29
8464,1950,10,36,2025-06-10
8465,435,2,4,2024-06-10
8466,75,10,5,2024-07-12
8467,1957,10,28,2024-10-26
8468,1112,10,3,2024-10-17
8469,1300,8,27,2023-07-13
8470,1772,7,44,2024-11-18
8471,1107,11,14,2025-02-22
8472,1288,15,7,2024-01-09
8473,1630,10,20,2025-04-24
8474,962,5,28,2024-03-09
8475,302,16,27,2023-07-19
8476,410,5,37,2025-06-27
8477,660,6,9,2024-01-08
8478,1161,2,28,2024-03-30
8479,944,7,22,2023-08-27
8480,382,20,27,2025-05-01
8481,920,12,30,2024-07-04
8482,304,16,3,2024-09-14
8483,604,13,21,2023-10-08
8484,777,17,25,2023-09-18
8485,285,16,20,2023-11-21
8486,654,16,3,2025-03-07
8487,1140,12,9,2024-03-23
8488,1656,10,25,2024-12-06
8489,1398,2,28,2024-04-20
8490,1090,8,35,2025-07-01
8491,2,3,10,2024-05-19
8492,1717,2,28,2024-05-28
8493,1995,6,24,2024-11-05
8494,602,11,1,2024-03-31
8495,185,8,16,2023-07-22
8496,1340,18,1,2024-04-10
8497,1148,10,5,2024-07-17
8498,849,3,11,2023-09-27
8499,516,11,24,2025-06-05
8500,459,12,45,2024-04-27
8501,1966,1,3,2025-04-04
8502,1319,1,26,2024-03-16
8503,1063,9,10,2025-06-07
8504,1474,3,17,2024-05-16
8505,679,7,23,2024-08-15
8506,1856,10,48,2024-07-14
8507,821,3,26,2023-10-06
8508,1365,1,25,2024-05-22
8509,1232,1,22,2023-11-16
8510,1669,9,37,2024-04-26
